2018-08-01,298.05,302.95,296.1,301.6,283.8392857142859,0.9550504503141796,88.65497076023388,0.35000000000002274,-2.6999999999999886,0,1,1,0,0
2018-08-02,300.5,303.5,297.3,299.2,285.89642857142877,0.9297279909234262,82.05445544554445,-1.1000000000000227,2.4499999999999886,1,1,1,1,1
2018-08-03,300.0,305.4,298.15,303.95,288.2071428571431,0.9186367188163322,83.68953880764896,0.8000000000000114,-0.5,0,0,0,0,1
2018-08-06,305.0,306.9,300.0,301.8,290.4892857142859,0.8856570965275719,74.21124828532234,1.0500000000000114,5.0,0,0,1,1,1
2018-08-07,302.95,304.2,299.75,301.1,292.81428571428586,0.8466173787407621,71.66900420757364,1.1499999999999773,-2.0500000000000114,0,1,1,1,1
2018-08-08,300.25,302.4,300.0,300.95,294.7892857142859,0.7952084083183466,70.96317280453252,-0.8500000000000227,-2.6999999999999886,1,1,1,1,1
2018-08-09,301.75,304.6,300.05,302.5,296.82500000000016,0.7626899269163658,71.36871508379883,0.8000000000000114,1.5,1,1,1,1,1
2018-08-10,302.0,306.9,301.15,304.8,298.3000000000002,0.7346355844166971,54.94505494505492,-0.5,0.25,1,1,1,1,1
2018-08-13,304.0,307.8,303.15,305.95,299.75000000000017,0.7106686195774803,60.9374999999999,-0.8000000000000114,2.0,1,1,1,1,1
2018-08-14,307.0,310.2,306.85,307.9,301.3035714285716,0.6991247911466405,74.28571428571419,1.0500000000000114,3.0,0,1,1,1,1
2018-08-16,307.9,308.5,305.1,307.45,302.75000000000017,0.7361526228975699,66.66666666666656,0.0,0.8999999999999773,1,1,1,1,1
2018-08-17,307.8,315.3,307.8,313.75,303.5500000000002,0.8036172810875639,83.91608391608396,0.35000000000002274,-0.0999999999999659,0,0,0,0,0
2018-08-20,314.2,315.0,311.3,313.3,304.4250000000002,0.8479256105387503,77.25947521865899,0.44999999999998863,6.399999999999977,0,0,0,1,0
2018-08-21,314.5,317.0,312.0,312.9,305.51071428571447,0.8433538643314853,86.03896103896085,1.1999999999999886,0.30000000000001137,0,0,1,0,0
2018-08-23,314.0,316.4,307.35,312.0,306.25357142857155,0.880728615188689,84.93589743589732,1.1000000000000227,-0.5,0,1,0,1,1
2018-08-24,311.0,312.0,307.0,310.4,307.05357142857156,0.8578846338010753,77.71260997067444,-1.0,-3.0,1,1,1,1,1
2018-08-27,311.2,314.85,310.5,313.4,307.72857142857157,0.9215742659746817,79.4594594594594,0.8000000000000114,0.19999999999998863,0,0,1,1,0
2018-08-28,314.0,315.8,311.0,311.65,308.43214285714294,0.9210025301897686,69.08077994428962,0.6000000000000227,2.8000000000000114,1,1,1,1,0
2018-08-29,311.7,315.45,310.0,312.8,309.2678571428572,0.900464532024055,69.0807799442897,0.05000000000001137,-2.3000000000000114,1,1,1,0,0
2018-08-30,313.5,320.6,313.5,319.85,310.61785714285725,0.8775779355051524,75.92190889370934,0.6999999999999886,1.8000000000000114,0,0,0,0,0
2018-08-31,322.0,322.6,317.2,319.85,311.857142857143,0.8694654475087228,77.43362831858406,2.1499999999999773,8.5,0,0,0,0,0
2018-09-03,322.95,322.95,311.05,313.2,312.45714285714297,0.768838593604127,48.80174291938996,3.099999999999966,0.9499999999999886,0,0,0,0,0
2018-09-04,312.0,312.2,307.0,309.6,312.71785714285727,0.5136749180048504,42.91187739463606,-1.1999999999999886,-10.949999999999989,1,1,1,0,0
2018-09-05,310.4,314.45,309.25,310.25,312.88571428571447,0.28372222642881756,44.97153700189758,0.7999999999999545,-1.6000000000000227,1,1,0,0,0
2018-09-06,311.4,311.75,308.05,310.8,313.12500000000017,0.013650260008961366,47.692307692307715,1.1499999999999773,1.0,0,0,0,0,0
2018-09-07,311.6,313.2,308.1,310.45,312.8892857142859,-0.022980413751175183,50.10101010101012,0.8000000000000114,0.20000000000004547,0,0,0,0,0
2018-09-10,310.2,310.75,305.55,306.55,312.407142857143,-0.11022159895157382,36.647173489278835,-0.25,-1.400000000000034,0,1,1,0,0
2018-09-11,306.65,306.75,295.55,297.2,311.2857142857145,-0.12654402824994165,28.270676691729378,0.0999999999999659,-3.5500000000000114,1,1,0,0,0
2018-09-12,297.75,307.6,295.4,306.8,310.91428571428594,-0.12062570089146392,42.805755395683455,0.5500000000000114,-8.899999999999977,1,0,0,0,0
2018-09-14,307.0,308.65,305.05,307.15,310.68214285714305,-0.14167556388273006,31.85714285714279,0.19999999999998863,9.25,0,0,0,0,0
